ts,ad_channel,device,region,campaign,spend_l7,pages_per_session,sessions_l30,time_on_site_s,pricing_views_l7,past_purchases,discount_flag,competitor_visits,converted
10/14/25 16:00,search,mobile,APAC,nonbrand,791.7159757090625,4.899621087704189,4,267.39852189192436,1,0,0,1,1
10/14/25 17:00,display,desktop,APAC,seasonal,310.31085646517556,4.901956145586861,3,368.7390956207805,0,0,0,0,1
10/14/25 18:00,search,desktop,LATAM,retargeting,738.9660884,5.274479863336327,6,410.7447057368651,0,0,0,0,0
10/14/25 19:00,social,desktop,NA,brand,536.5077422581455,3.873266233906506,4,341.75668868022694,0,0,0,0,1
10/14/25 20:00,direct,desktop,NA,retargeting,122.01807204348071,3.496615902606098,6,273.1217381821423,0,0,0,0,1
10/14/25 21:00,email,desktop,EU,nonbrand,270.16713434466203,2.292252331550674,6,181.62285382170433,3,1,0,0,1
10/14/25 22:00,social,mobile,APAC,nonbrand,195.52640567725496,3.6699297691148343,6,178.9754964041768,1,1,0,0,1
10/14/25 23:00,search,desktop,NA,brand,712.1608330337488,3.7592981347213295,0,292.5118114,2,1,0,1,1
10/15/25 0:00,social,desktop,NA,nonbrand,410.7364392005351,4.968170368910069,6,338.7332049879664,1,1,0,0,1
10/15/25 1:00,search,desktop,NA,nonbrand,604.7943534474723,4.38692724,3,280.93136173882885,0,0,0,0,0
10/15/25 2:00,search,desktop,NA,brand,823.8749090301441,4.3283248150970834,2,282.20490955707606,0,2,0,0,1
10/15/25 3:00,affiliate,desktop,EU,brand,347.1953955547253,5.265739401972885,2,381.0817422,1,1,0,1,1
10/15/25 4:00,social,desktop,EU,nonbrand,576.4675528523587,4.044261892241433,3,350.7007652512391,0,2,1,1,1
10/15/25 5:00,search,desktop,APAC,seasonal,726.3044466,4.2741185388570075,12,329.23654071245375,5,1,0,0,1
10/15/25 6:00,display,mobile,APAC,retargeting,349.97000865146765,2.8394998802090865,6,247.01021827507014,1,0,0,0,1
10/15/25 7:00,search,desktop,NA,seasonal,928.1269438520629,5.373416898286303,3,373.87937865695534,2,1,0,0,1
10/15/25 8:00,social,desktop,APAC,seasonal,499.9403968818603,5.114579042739037,2,357.5188594194324,2,0,0,0,1
10/15/25 9:00,search,desktop,NA,retargeting,573.4063401604188,5.350051021251278,8,394.27240675984916,4,0,0,0,1
10/15/25 10:00,search,desktop,APAC,brand,860.0552714743638,4.269539433053286,7,340.10418159975785,2,1,0,0,1
10/15/25 11:00,social,desktop,APAC,retargeting,445.52589431400656,3.9359269281865306,7,256.9489643482741,5,0,0,0,1
10/15/25 12:00,display,desktop,NA,retargeting,623.7713609,3.0311285626730253,9,169.47030446942992,0,1,0,0,1
10/15/25 13:00,social,mobile,APAC,brand,444.7892027480345,3.473361218586506,2,211.51100849823962,2,0,0,0,0
10/15/25 14:00,email,mobile,NA,brand,445.19333096484434,3.593135408640874,5,197.56955962026814,2,0,0,0,1
10/15/25 15:00,affiliate,desktop,LATAM,retargeting,445.7969057241504,4.916013160591171,10,393.91676173194634,2,1,0,0,0
10/15/25 16:00,email,mobile,APAC,seasonal,200.08693088361682,5.288232777611712,4,287.0486619624104,3,0,0,0,1
10/15/25 17:00,direct,desktop,EU,brand,86.56541488055689,4.3400334387630295,6,308.3334030127659,2,0,1,1,1
10/15/25 18:00,direct,desktop,EU,retargeting,146.43448716100806,4.349545499974573,6,298.06392858418656,1,2,0,0,1
10/15/25 19:00,email,mobile,APAC,nonbrand,441.83367844523536,4.442339878655389,4,295.28437058321606,1,0,0,0,1
10/15/25 20:00,search,mobile,EU,retargeting,850.7697987554565,3.567816252003563,10,209.70055001349124,2,1,0,1,1
10/15/25 21:00,search,desktop,NA,retargeting,597.9661293,1.985628034177303,10,132.04324393988898,6,1,0,0,0
10/15/25 22:00,display,desktop,APAC,seasonal,476.9957133067678,3.663926367525488,2,209.18038804259623,0,4,0,0,1
10/15/25 23:00,email,mobile,LATAM,nonbrand,262.8749461810406,3.953040571,8,246.78491048786995,0,0,0,0,1
10/16/25 0:00,email,desktop,NA,nonbrand,381.4553444426342,5.961528568079341,3,420.13644162056937,2,0,0,0,1
10/16/25 1:00,display,mobile,NA,brand,335.4905934676524,3.796100969512391,7,143.81728583911973,1,1,0,0,0
10/16/25 2:00,email,desktop,NA,nonbrand,295.30073838292014,2.2833150252157424,8,178.55663830919298,7,2,0,0,1
10/16/25 3:00,display,mobile,NA,nonbrand,273.03676334396647,4.892857793148781,2,292.2502516974933,1,2,1,0,1
10/16/25 4:00,display,tablet,EU,nonbrand,399.70580250798963,3.8013620911622867,2,189.88407588632174,0,0,1,0,1
10/16/25 5:00,search,tablet,APAC,retargeting,840.4684472373792,4.016472031562515,5,235.7722302344932,3,0,0,0,1
10/16/25 6:00,social,desktop,NA,brand,515.3193366103017,3.9225766327164475,6,219.85834178555115,3,1,0,0,0
10/16/25 7:00,search,desktop,NA,retargeting,766.3923871659051,4.843569758909473,4,386.2541489295163,2,0,0,0,1
10/16/25 8:00,search,desktop,EU,brand,874.5382051024901,3.060534746427715,7,259.2758101473931,4,2,0,0,1
10/16/25 9:00,display,desktop,LATAM,brand,393.8848213757336,4.688296030398074,7,408.1247023314562,0,0,0,0,1
10/16/25 10:00,search,mobile,EU,brand,853.6780721537526,2.4274121711856047,4,201.20310620745016,0,0,0,1,1
10/16/25 11:00,affiliate,mobile,EU,retargeting,279.81374256911323,4.201464775590001,4,204.8009568297159,1,1,1,0,0
10/16/25 12:00,social,mobile,LATAM,retargeting,802.0439467627449,3.9444752243135928,11,185.89982969485757,1,1,0,0,1
10/16/25 13:00,display,tablet,LATAM,nonbrand,606.9816380162913,2.1784361019378284,6,117.25821392126946,1,1,1,0,1
10/16/25 14:00,search,mobile,NA,seasonal,639.5719270926966,3.524245173175828,6,175.84454246430582,2,0,0,0,1
10/16/25 15:00,email,tablet,APAC,nonbrand,334.9445530684326,3.208178338763207,11,132.38625007624532,2,0,0,0,1
10/16/25 16:00,social,mobile,LATAM,nonbrand,486.3060899478706,3.585686788459593,3,196.75482791555663,2,0,0,0,0
10/16/25 17:00,display,desktop,APAC,nonbrand,419.1480287031574,4.391285170838831,3,351.1367399309063,0,1,0,0,1
10/16/25 18:00,display,desktop,APAC,nonbrand,350.5330477178258,3.962340241680935,5,285.29251543613805,2,0,0,0,1
10/16/25 19:00,social,mobile,LATAM,nonbrand,438.8527182198184,4.207915250272918,4,251.19253755865427,0,1,0,0,0
10/16/25 20:00,display,mobile,NA,nonbrand,531.4438749917224,2.5595965772146476,3,146.3075424964106,0,2,0,0,0
10/16/25 21:00,email,desktop,NA,brand,327.69323230061616,4.5029768940612005,5,324.26719317053795,0,0,0,0,1
10/16/25 22:00,email,mobile,APAC,retargeting,285.0744513728846,2.896509526405475,4,167.42282135444245,6,1,0,0,1
10/16/25 23:00,search,desktop,NA,brand,985.0921524065153,5.256605529340851,2,407.26751669845163,1,0,0,0,1
10/17/25 0:00,direct,desktop,NA,seasonal,535.8538671707522,4.549794177738043,4,336.6153636598121,1,2,0,0,1
10/17/25 1:00,social,desktop,NA,retargeting,298.79315997513606,6.793846222674089,9,429.08702927114985,3,3,0,0,1
10/17/25 2:00,search,mobile,EU,nonbrand,871.1265771772207,3.79540807,2,312.56607776947845,1,0,0,1,0
10/17/25 3:00,search,mobile,APAC,nonbrand,846.7563225000328,3.6924019001295645,6,219.98712757421103,2,0,0,0,0
10/17/25 4:00,social,tablet,LATAM,brand,444.5839176280091,2.1269159994341713,0,121.02104129163241,0,2,0,0,1
10/17/25 5:00,search,mobile,NA,seasonal,728.9689729905085,2.1720540041153846,9,83.57618417684982,1,0,0,0,1
10/17/25 6:00,email,mobile,NA,brand,55.260475564158895,4.84181646,5,305.40571803314543,3,1,0,1,1
10/17/25 7:00,display,mobile,NA,retargeting,401.7821789073214,4.147353144557242,3,223.15095309345477,1,0,0,0,1
10/17/25 8:00,direct,desktop,NA,brand,416.0916092537596,4.572071444367516,2,260.6597265836714,1,2,0,0,0
10/17/25 9:00,search,tablet,NA,brand,758.8896511523236,5.165349449525756,4,402.35098412421536,1,1,0,0,0
10/17/25 10:00,display,tablet,NA,brand,304.58409719680634,4.176806083279786,3,250.06415905554454,0,0,1,0,0
10/17/25 11:00,search,desktop,NA,nonbrand,753.7313453,3.154800857419654,2,237.77689558419334,1,1,0,0,1
10/17/25 12:00,social,mobile,NA,retargeting,444.3934095271215,2.848572011685986,3,160.86413632583952,0,1,0,0,0
10/17/25 13:00,social,desktop,NA,retargeting,576.2301924433502,5.355542296376255,5,331.15955949035913,1,1,0,0,1
10/17/25 14:00,display,mobile,APAC,nonbrand,337.5649392332009,4.846243117335117,5,255.88369224475008,0,0,0,0,1
10/17/25 15:00,email,desktop,LATAM,nonbrand,274.1514464987275,5.475882614568776,3,349.27310222442634,1,0,0,1,1
10/17/25 16:00,search,tablet,EU,brand,818.1956698283686,3.8955761107563833,4,205.5114932,1,0,0,1,0
10/17/25 17:00,search,mobile,NA,seasonal,908.5298315559947,1.4978329177702983,1,186.4190360803476,0,1,0,1,1
10/17/25 18:00,social,mobile,EU,brand,536.5587176216218,3.6366900590109137,5,166.59523787367092,4,0,0,0,0
10/17/25 19:00,search,desktop,EU,brand,1033.8756732922352,4.394276603,3,301.55671017698955,0,1,0,1,0
10/17/25 20:00,display,desktop,LATAM,seasonal,379.7833902514633,4.377313069,3,351.9923902147557,0,0,0,0,0
10/17/25 21:00,social,mobile,APAC,seasonal,572.9879373576855,3.599973379481461,5,153.04018459840566,0,0,0,0,0
10/17/25 22:00,email,mobile,LATAM,retargeting,329.2364745377005,3.6808201395169453,5,326.85522603980525,1,0,0,0,0
10/17/25 23:00,direct,desktop,APAC,nonbrand,132.3423329188007,5.300504846751082,6,366.39799564891354,2,0,0,0,1
10/18/25 0:00,social,desktop,NA,nonbrand,426.5360961595031,5.747758633,3,399.2720836079194,0,0,0,0,1
10/18/25 1:00,affiliate,desktop,NA,nonbrand,395.6444443912083,3.4735019999171546,4,251.31319123349257,2,0,1,0,1
10/18/25 2:00,email,tablet,EU,brand,448.67189588615554,3.154334467378776,7,175.52298772076122,1,0,0,1,1
10/18/25 3:00,search,tablet,EU,nonbrand,971.9278889741357,4.073496864773169,4,237.0992261839953,2,1,0,0,1
10/18/25 4:00,email,tablet,APAC,brand,286.44751604607245,3.6027213998205747,7,200.45486513576802,2,0,0,0,0
10/18/25 5:00,social,desktop,NA,nonbrand,338.6250474,4.1218920075849965,5,361.6083508331716,2,0,1,0,1
10/18/25 6:00,display,tablet,APAC,nonbrand,293.953631,2.5957437236882535,5,114.44819438058818,3,0,0,0,1
10/18/25 7:00,display,tablet,APAC,brand,301.4101204,2.6850721876329198,8,177.1239548105661,0,0,0,0,1
10/18/25 8:00,affiliate,mobile,APAC,seasonal,359.8953548965621,4.508182493854973,3,276.3664697013121,1,1,0,0,0
10/18/25 9:00,email,desktop,NA,retargeting,134.55643880997826,4.803910763403897,7,367.1306242437239,2,1,1,0,1
10/18/25 10:00,email,desktop,APAC,nonbrand,273.06568961524863,5.1647751167912554,4,371.1081008803696,1,1,0,0,1
10/18/25 11:00,social,mobile,LATAM,nonbrand,504.25606064000795,4.150526557,7,172.86179395460488,3,0,1,0,0
10/18/25 12:00,direct,desktop,LATAM,nonbrand,554.3640526147309,5.557570276726979,4,410.0406578353286,0,0,0,0,0
10/18/25 13:00,display,desktop,NA,brand,277.4860777017034,4.0862036085047135,6,273.70340476579645,1,1,0,0,1
10/18/25 14:00,email,mobile,EU,nonbrand,308.9252634,3.6697888432527073,7,190.74890977695605,2,0,0,0,1
10/18/25 15:00,email,mobile,NA,seasonal,389.9286416965052,5.013954885010564,4,255.00296985299622,0,0,0,1,0
10/18/25 16:00,search,desktop,NA,nonbrand,676.5189291759341,4.888466378297748,6,358.1403335206622,1,0,0,1,0
10/18/25 17:00,social,desktop,APAC,seasonal,312.8368537345985,4.120000837628102,4,351.4325569485096,1,0,0,0,1
10/18/25 18:00,email,mobile,EU,retargeting,282.3990556804756,4.0674783436665365,10,218.03110570145105,5,1,0,0,0
10/18/25 19:00,direct,desktop,NA,seasonal,482.6340258264164,3.779007158862057,4,265.5197465176304,1,0,0,0,1
10/18/25 20:00,email,desktop,LATAM,retargeting,220.65463862165296,5.062038238387975,5,370.6318952050864,2,2,1,0,1
10/18/25 21:00,social,desktop,EU,brand,477.33833203951053,3.9762420119794526,3,305.50525994170727,1,0,0,0,1
10/18/25 22:00,search,mobile,EU,brand,828.991322,3.866681993064411,4,208.18203033421383,1,0,0,0,1
10/18/25 23:00,social,desktop,NA,retargeting,521.3573623277234,3.948217475605764,8,334.4604638002985,1,0,0,1,1
10/19/25 0:00,social,mobile,NA,nonbrand,377.1855136769123,3.002570044862707,3,83.98043822532311,1,1,0,0,1
10/19/25 1:00,affiliate,mobile,NA,nonbrand,335.06282854548886,2.3588072624645324,1,118.92890046816248,2,0,0,1,1
10/19/25 2:00,display,desktop,EU,retargeting,370.2675530775937,6.495086443039804,2,505.1504131,0,3,0,0,1
10/19/25 3:00,social,desktop,LATAM,nonbrand,506.9662162216615,3.1439505211601806,6,177.5584781094789,3,1,1,0,1
10/19/25 4:00,social,desktop,NA,nonbrand,405.5719662586847,4.091985267560225,5,331.18034996181103,0,0,0,1,0
10/19/25 5:00,direct,desktop,EU,brand,373.50235613178086,4.979080371347479,9,345.8370175681558,2,0,0,0,1
10/19/25 6:00,display,desktop,NA,retargeting,532.5809620728458,4.798916657801095,5,322.17809160321366,1,0,0,0,1
10/19/25 7:00,search,desktop,NA,nonbrand,826.0973148653961,3.669146447993839,5,235.9722375075938,1,1,0,1,1
10/19/25 8:00,social,mobile,NA,retargeting,626.1095552,5.040732340374287,4,292.6416009724496,0,0,0,0,1
10/19/25 9:00,social,desktop,NA,brand,546.0087645,4.5194643654369475,4,285.42802678344253,0,0,0,0,1
10/19/25 10:00,search,mobile,NA,nonbrand,825.6793839541573,3.2438593118413337,3,202.63436276275067,0,0,0,1,0
10/19/25 11:00,display,tablet,APAC,nonbrand,458.2530305222866,2.5251482029275025,3,163.66095344185212,0,0,0,0,0
10/19/25 12:00,search,mobile,NA,brand,1030.3976024583956,3.4224298894708847,4,230.11119294818326,0,2,0,0,0
10/19/25 13:00,social,desktop,APAC,nonbrand,556.1250456081806,2.7803295876089984,10,216.08569106809583,2,0,0,0,1
10/19/25 14:00,social,desktop,EU,nonbrand,586.3680909291929,6.0376902520135785,1,453.20439679421156,2,0,0,1,1
10/19/25 15:00,social,tablet,NA,nonbrand,475.7462559183591,4.015643129131527,7,262.7067906667649,1,0,0,0,1
10/19/25 16:00,display,tablet,APAC,brand,427.13728201275677,2.0345903778629824,2,98.57384767,1,0,0,0,1
10/19/25 17:00,display,desktop,EU,retargeting,237.7421976852573,3.1778119385640107,3,208.0516956899852,1,0,0,0,1
10/19/25 18:00,search,mobile,NA,brand,591.3793633438565,3.095068160971265,8,125.07828779337396,0,3,0,0,0
10/19/25 19:00,search,mobile,NA,nonbrand,734.6064024613572,3.412505407301192,6,181.83446924506566,1,0,0,0,1
10/19/25 20:00,email,desktop,NA,nonbrand,276.8046850333241,3.2301252586879485,6,274.1063956779179,4,1,0,0,1
10/19/25 21:00,affiliate,mobile,APAC,brand,111.5775621077772,3.789204416070059,3,278.26131616551953,3,0,0,0,0
10/19/25 22:00,search,desktop,APAC,nonbrand,813.8916717261935,4.502623521984046,10,353.16249174124425,2,0,0,0,1
10/19/25 23:00,search,mobile,NA,nonbrand,694.5008746894808,3.9065018061582717,6,187.96168144892178,2,0,0,0,0
10/20/25 0:00,direct,mobile,APAC,nonbrand,455.2950642521645,3.1041767145682155,3,199.7293894297325,0,0,0,1,0
10/20/25 1:00,search,mobile,APAC,retargeting,873.6918150789561,4.040393121920872,3,270.3358617505892,2,0,0,0,1
10/20/25 2:00,direct,mobile,NA,retargeting,363.1196618506315,3.123431951087488,8,115.98110092310571,4,0,0,0,0
10/20/25 3:00,email,mobile,NA,brand,225.25035309792545,3.648117564501468,8,177.89030373868144,6,0,0,0,1
10/20/25 4:00,search,mobile,APAC,nonbrand,620.2611413491152,5.0131873923709716,5,249.04313753123157,1,0,0,1,0
10/20/25 5:00,search,mobile,NA,brand,826.8463887,3.5847506823061916,3,265.3409703556893,1,0,0,0,0
10/20/25 6:00,direct,desktop,EU,nonbrand,221.4183834600518,4.809987714910724,3,374.01024731206604,2,0,0,0,1
10/20/25 7:00,search,mobile,NA,nonbrand,804.4134308091923,4.432982648,5,279.2119241615703,1,1,0,1,1
10/20/25 8:00,social,mobile,NA,brand,570.8820164,3.642616051510883,5,235.6893114426912,1,1,0,0,0
10/20/25 9:00,search,mobile,EU,nonbrand,688.1838067939575,2.074321676417803,4,110.85608027694909,0,0,0,0,1
10/20/25 10:00,display,mobile,APAC,nonbrand,331.03016770524647,2.477751977013422,7,133.51481689561518,4,2,0,0,1
10/20/25 11:00,email,desktop,EU,brand,332.2080669751518,4.894222926815101,4,349.53127002751245,2,1,0,0,0
10/20/25 12:00,display,desktop,LATAM,nonbrand,256.3795375913205,3.7120568929364524,5,315.64814668213785,2,0,0,0,0
10/20/25 13:00,search,desktop,LATAM,nonbrand,1003.3808442883906,5.2132792030392565,8,297.3355606,1,0,0,1,0
10/20/25 14:00,display,mobile,NA,nonbrand,466.5770797,4.1214053461006595,2,199.76289907988672,1,0,0,1,1
10/20/25 15:00,display,mobile,EU,brand,512.5967894533687,3.345796846699592,4,123.59960018392663,2,0,0,0,0
10/20/25 16:00,search,desktop,NA,brand,773.1137783832258,4.858317697433894,6,307.5176924166611,2,1,0,0,0
10/20/25 17:00,email,mobile,NA,nonbrand,175.89727590731675,3.4429590130681778,4,209.29097325307566,1,0,0,0,0
10/20/25 18:00,display,mobile,NA,nonbrand,340.55711622799765,3.257463802,2,301.83230578299276,0,1,0,0,1
10/20/25 19:00,search,mobile,EU,seasonal,802.7748398301626,2.5998369316010264,6,111.94675224659642,2,1,0,0,1
10/20/25 20:00,direct,tablet,EU,seasonal,163.6840568526093,4.331839507425723,4,283.57020029049227,0,0,0,0,0
10/20/25 21:00,social,tablet,EU,retargeting,519.3486287,2.461792404138018,4,130.42301597570273,2,1,1,0,1
10/20/25 22:00,search,mobile,NA,nonbrand,843.5431058246653,2.7838710816123076,5,150.05390635514505,1,1,0,0,1
10/20/25 23:00,search,mobile,APAC,brand,781.8714047,1.791299791724555,1,45.88954779772104,0,2,0,1,1
10/21/25 0:00,social,tablet,APAC,nonbrand,432.25974344434565,4.466684346287323,2,240.4702212115312,0,1,0,0,0
10/21/25 1:00,search,mobile,EU,retargeting,804.3980975,3.7293290121345013,1,180.6536408589969,0,1,0,0,0
10/21/25 2:00,search,desktop,NA,seasonal,707.0042015270068,4.809631195047185,7,353.95675093656547,4,0,0,0,1
10/21/25 3:00,email,desktop,NA,seasonal,181.03923351405263,3.7609865213212554,7,238.62049522962764,3,3,0,0,1
10/21/25 4:00,display,desktop,APAC,retargeting,470.49022957411046,5.1502339963708765,6,375.47212744588177,2,0,0,0,1
10/21/25 5:00,search,desktop,NA,nonbrand,747.1074231100474,3.665845212,3,228.95568402681022,0,0,0,0,0
10/21/25 6:00,display,desktop,NA,retargeting,198.39743790969578,4.338375996966641,2,383.71465251488826,1,1,0,0,0
10/21/25 7:00,display,mobile,APAC,nonbrand,304.9870982790086,5.121559822040912,4,322.12625380375835,2,0,1,0,0
10/21/25 8:00,social,mobile,LATAM,seasonal,403.7803272724769,4.194163348943774,3,265.48339382144667,2,0,1,0,0
10/21/25 9:00,direct,desktop,NA,retargeting,161.9110424,4.0924834579576785,8,225.7058910219018,2,0,0,0,0
10/21/25 10:00,search,desktop,NA,retargeting,831.7771097091213,5.983761549672481,5,478.3693383117151,2,1,0,1,0
10/21/25 11:00,search,desktop,EU,brand,735.5118843529241,5.212519512285143,4,321.1503909606894,2,0,0,0,0
10/21/25 12:00,search,desktop,LATAM,seasonal,759.9854054185585,3.8383416783336823,3,277.36193945998167,0,0,0,0,0
10/21/25 13:00,social,mobile,APAC,nonbrand,533.6226639978338,2.8777282118823493,7,106.20329602556573,2,4,0,0,1
10/21/25 14:00,social,tablet,NA,nonbrand,526.2328333111425,1.7567134781552212,8,83.81943416449275,1,1,0,0,0
10/21/25 15:00,search,mobile,NA,brand,701.1313898096179,2.738104433144226,9,219.96552938016453,0,1,1,0,1
10/21/25 16:00,display,desktop,EU,nonbrand,393.10398379986833,3.434592605859239,6,289.871167,0,0,0,0,0
10/21/25 17:00,affiliate,mobile,NA,retargeting,273.6284399544804,2.6360502608180116,4,197.74435844895532,2,0,0,0,1
10/21/25 18:00,email,desktop,NA,nonbrand,349.40313809727775,4.101061453517628,6,279.7810454989871,7,0,0,1,0
10/21/25 19:00,display,mobile,NA,nonbrand,489.39867351827286,4.6930490873793635,4,271.49640019202184,1,0,0,0,1
10/21/25 20:00,display,desktop,NA,nonbrand,370.5558631,3.780439304643493,3,301.04538493170395,1,0,0,0,1
10/21/25 21:00,display,desktop,NA,nonbrand,378.84193226067237,4.929631806508299,6,364.1118011971715,0,1,1,0,1
10/21/25 22:00,social,mobile,APAC,nonbrand,415.70339448721637,4.076217854551667,4,176.17707481947167,0,1,0,0,1
10/21/25 23:00,social,mobile,NA,brand,421.4796644798176,3.2319277523278784,4,241.47803630335108,1,0,0,0,0
10/22/25 0:00,search,mobile,NA,nonbrand,813.8070904345751,3.8981420889767233,9,253.14230875519792,2,1,0,0,1
10/22/25 1:00,search,desktop,EU,nonbrand,1051.9579772381758,4.724215298884405,4,348.88089521819603,0,1,0,0,0
10/22/25 2:00,display,desktop,APAC,nonbrand,351.24509325644317,3.630861297560127,5,290.58327603176485,1,1,0,0,1
10/22/25 3:00,social,mobile,NA,nonbrand,581.6610967036167,2.616881452325156,1,160.64528381199716,1,0,0,0,1
10/22/25 4:00,search,mobile,EU,seasonal,620.0840636,3.3035014353311287,5,160.2652526418948,1,0,1,0,1
10/22/25 5:00,search,desktop,NA,brand,686.2198222419624,2.5646656447757517,5,209.0925544899758,0,0,0,0,0
10/22/25 6:00,email,mobile,NA,nonbrand,387.2843546759448,3.608394016473043,4,210.9594678402884,1,0,1,0,1
10/22/25 7:00,search,mobile,APAC,nonbrand,1002.612978366499,5.022440044239451,6,269.0092038506423,2,1,0,0,0
10/22/25 8:00,social,desktop,APAC,seasonal,620.8907277778583,5.500992547286417,1,475.0549012005826,0,1,0,0,1
